Zeit;Kanal A
(ms);(V)

-18,94999951;0,88668800
-18,92499951;0,88668800
-18,89999951;0,92445870
-18,87499951;0,88668800
-18,84999951;0,86780270
-18,82499951;0,88668800
-18,79999951;0,90557330
-18,77499951;0,88668800
-18,74999952;0,81120820
-18,72499952;0,86780270
-18,69999952;0,90557330
-18,67499952;0,88668800
-18,64999952;0,86780270
-18,62499952;0,90557330
-18,59999952;0,88668800
-18,57499952;0,92445870
-18,54999952;0,88668800
-18,52499952;0,88668800
-18,49999952;0,90557330
-18,47499952;0,90557330
-18,44999952;0,88668800
-18,42499952;0,88668800
-18,39999952;0,90557330
-18,37499952;0,90557330
-18,34999953;0,88668800
-18,32499953;0,90557330
-18,29999953;0,88668800
-18,27499953;0,90557330
-18,24999953;0,90557330
-18,22499953;0,90557330
-18,19999953;0,88668800
-18,17499953;0,88668800
-18,14999953;0,86780270
-18,12499953;0,88668800
-18,09999953;0,88668800
-18,07499953;0,88668800
-18,04999953;0,88668800
-18,02499953;0,90557330
-17,99999953;0,88668800
-17,97499953;0,88668800
-17,94999954;0,88668800
-17,92499954;0,90557330
-17,89999954;0,88668800
-17,87499954;0,90557330
-17,84999954;0,90557330
-17,82499954;0,88668800
-17,79999954;0,86780270
-17,77499954;0,88668800
-17,74999954;0,88668800
-17,72499954;0,88668800
-17,69999954;0,90557330
-17,67499954;0,86780270
-17,64999954;0,88668800
-17,62499954;0,88668800
-17,59999954;0,86780270
-17,57499955;0,90557330
-17,54999955;0,90557330
-17,52499955;0,83009350
-17,49999955;0,88668800
-17,47499955;0,88668800
-17,44999955;0,90557330
-17,42499955;0,88668800
-17,39999955;0,88668800
-17,37499955;0,90557330
-17,34999955;0,88668800
-17,32499955;0,88668800
-17,29999955;0,88668800
-17,27499955;0,88668800
-17,24999955;0,90557330
-17,22499955;0,88668800
-17,19999955;0,88668800
-17,17499956;0,88668800
-17,14999956;0,88668800
-17,12499956;0,88668800
-17,09999956;0,90557330
-17,07499956;0,90557330
-17,04999956;0,88668800
-17,02499956;0,88668800
-16,99999956;0,88668800
-16,97499956;0,88668800
-16,94999956;0,90557330
-16,92499956;0,88668800
-16,89999956;0,88668800
-16,87499956;0,88668800
-16,84999956;0,88668800
-16,82499956;0,88668800
-16,79999956;0,88668800
-16,77499957;0,88668800
-16,74999957;0,88668800
-16,72499957;0,90557330
-16,69999957;0,90557330
-16,67499957;0,88668800
-16,64999957;0,88668800
-16,62499957;0,88668800
-16,59999957;0,88668800
-16,57499957;0,88668800
-16,54999957;0,88668800
-16,52499957;0,90557330
-16,49999957;0,88668800
-16,47499957;0,90557330
-16,44999957;0,88668800
-16,42499957;0,90557330
-16,39999957;0,88668800
-16,37499958;0,88668800
-16,34999958;0,99987700
-16,32499958;0,86780270
-16,29999958;0,88668800
-16,27499958;0,88668800
-16,24999958;0,88668800
-16,22499958;0,88668800
-16,19999958;0,90557330
-16,17499958;0,88668800
-16,14999958;0,90557330
-16,12499958;0,88668800
-16,09999958;0,83009350
-16,07499958;0,90557330
-16,04999958;0,88668800
-16,02499958;0,88668800
-15,99999958;0,88668800
-15,97499959;0,88668800
-15,94999959;0,88668800
-15,92499959;0,88668800
-15,89999959;0,88668800
-15,87499959;0,94328250
-15,84999959;0,88668800
-15,82499959;0,88668800
-15,79999959;0,88668800
-15,77499959;0,88668800
-15,74999959;0,88668800
-15,72499959;0,88668800
-15,69999959;0,88668800
-15,67499959;0,90557330
-15,64999959;0,88668800
-15,62499959;0,88668800
-15,59999959;0,88668800
-15,57499960;0,88668800
-15,54999960;0,88668800
-15,52499960;0,88668800
-15,49999960;0,88668800
-15,47499960;0,88668800
-15,44999960;0,88668800
-15,42499960;0,90557330
-15,39999960;0,88668800
-15,37499960;0,86780270
-15,34999960;0,90557330
-15,32499960;0,88668800
-15,29999960;0,88668800
-15,27499960;0,92445870
-15,24999960;0,88668800
-15,22499960;0,90557330
-15,19999961;0,88668800
-15,17499961;0,88668800
-15,14999961;0,88668800
-15,12499961;0,88668800
-15,09999961;0,88668800
-15,07499961;0,90557330
-15,04999961;0,88668800
-15,02499961;0,92445870
-14,99999961;0,86780270
-14,97499961;0,90557330
-14,94999961;0,88668800
-14,92499961;0,90557330
-14,89999961;0,88668800
-14,87499961;0,88668800
-14,84999961;0,84897880
-14,82499961;0,88668800
-14,79999962;0,90557330
-14,77499962;0,88668800
-14,74999962;0,88668800
-14,72499962;0,88668800
-14,69999962;0,88668800
-14,67499962;0,88668800
-14,64999962;0,88668800
-14,62499962;0,88668800
-14,59999962;0,88668800
-14,57499962;0,90557330
-14,54999962;0,90557330
-14,52499962;0,88668800
-14,49999962;0,90557330
-14,47499962;0,88668800
-14,44999962;0,88668800
-14,42499962;0,86780270
-14,39999963;0,88668800
-14,37499963;0,88668800
-14,34999963;0,88668800
-14,32499963;0,88668800
-14,29999963;0,88668800
-14,27499963;0,88668800
-14,24999963;0,88668800
-14,22499963;0,88668800
-14,19999963;0,88668800
-14,17499963;0,86780270
-14,14999963;0,88668800
-14,12499963;0,90557330
-14,09999963;0,88668800
-14,07499963;0,86780270
-14,04999963;0,92445870
-14,02499963;0,90557330
-13,99999964;0,88668800
-13,97499964;0,90557330
-13,94999964;0,90557330
-13,92499964;0,88668800
-13,89999964;0,90557330
-13,87499964;0,92445870
-13,84999964;0,92445870
-13,82499964;0,90557330
-13,79999964;0,88668800
-13,77499964;0,88668800
-13,74999964;0,88668800
-13,72499964;0,84897880
-13,69999964;0,90557330
-13,67499964;0,88668800
-13,64999964;0,90557330
-13,62499964;0,90557330
-13,59999965;0,88668800
-13,57499965;0,88668800
-13,54999965;0,88668800
-13,52499965;0,88668800
-13,49999965;0,88668800
-13,47499965;0,88668800
-13,44999965;0,88668800
-13,42499965;0,88668800
-13,39999965;0,88668800
-13,37499965;0,88668800
-13,34999965;0,88668800
-13,32499965;0,88668800
-13,29999965;0,90557330
-13,27499965;0,90557330
-13,24999965;0,90557330
-13,22499965;0,84897880
-13,19999966;0,88668800
-13,17499966;0,88668800
-13,14999966;0,88668800
-13,12499966;0,88668800
-13,09999966;0,88668800
-13,07499966;0,88668800
-13,04999966;0,88668800
-13,02499966;0,88668800
-12,99999966;0,88668800
-12,97499966;0,90557330
-12,94999966;0,88668800
-12,92499966;0,88668800
-12,89999966;0,86780270
-12,87499966;0,88668800
-12,84999966;0,90557330
-12,82499967;0,86780270
-12,79999967;0,90557330
-12,77499967;0,90557330
-12,74999967;0,88668800
-12,72499967;0,88668800
-12,69999967;0,90557330
-12,67499967;0,86780270
-12,64999967;0,90557330
