Zeit;Kanal A
(ms);(V)

-16,67499957;0,66031000
-16,64999957;0,69801920
-16,62499957;0,71690450
-16,59999957;0,71690450
-16,57499957;0,71690450
-16,54999957;0,69801920
-16,52499957;0,69801920
-16,49999957;0,71690450
-16,47499957;0,69801920
-16,44999957;0,67919530
-16,42499957;0,67919530
-16,39999957;0,69801920
-16,37499958;0,69801920
-16,34999958;0,69801920
-16,32499958;0,69801920
-16,29999958;0,69801920
-16,27499958;0,69801920
-16,24999958;0,71690450
-16,22499958;0,69801920
-16,19999958;0,69801920
-16,17499958;0,69801920
-16,14999958;0,69801920
-16,12499958;0,69801920
-16,09999958;0,69801920
-16,07499958;0,69801920
-16,04999958;0,69801920
-16,02499958;0,69801920
-15,99999958;0,67919530
-15,97499959;0,69801920
-15,94999959;0,69801920
-15,92499959;0,69801920
-15,89999959;0,69801920
-15,87499959;0,69801920
-15,84999959;0,66031000
-15,82499959;0,75461370
-15,79999959;0,69801920
-15,77499959;0,67919530
-15,74999959;0,71690450
-15,72499959;0,67919530
-15,69999959;0,69801920
-15,67499959;0,69801920
-15,64999959;0,69801920
-15,62499959;0,69801920
-15,59999959;0,69801920
-15,57499960;0,69801920
-15,54999960;0,67919530
-15,52499960;0,69801920
-15,49999960;0,69801920
-15,47499960;0,69801920
-15,44999960;0,67919530
-15,42499960;0,69801920
-15,39999960;0,67919530
-15,37499960;0,69801920
-15,34999960;0,69801920
-15,32499960;0,69801920
-15,29999960;0,69801920
-15,27499960;0,73578980
-15,24999960;0,69801920
-15,22499960;0,69801920
-15,19999961;0,69801920
-15,17499961;0,67919530
-15,14999961;0,67919530
-15,12499961;0,69801920
-15,09999961;0,67919530
-15,07499961;0,71690450
-15,04999961;0,69801920
-15,02499961;0,73578980
-14,99999961;0,67919530
-14,97499961;0,67919530
-14,94999961;0,71690450
-14,92499961;0,67919530
-14,89999961;0,69801920
-14,87499961;0,69801920
-14,84999961;0,69801920
-14,82499961;0,69801920
-14,79999962;0,69801920
-14,77499962;0,69801920
-14,74999962;0,69801920
-14,72499962;0,69801920
-14,69999962;0,69801920
-14,67499962;0,69801920
-14,64999962;0,69801920
-14,62499962;0,69801920
-14,59999962;0,69801920
-14,57499962;0,67919530
-14,54999962;0,66031000
-14,52499962;0,69801920
-14,49999962;0,69801920
-14,47499962;0,69801920
-14,44999962;0,69801920
-14,42499962;0,69801920
-14,39999963;0,69801920
-14,37499963;0,69801920
-14,34999963;0,69801920
-14,32499963;0,67919530
-14,29999963;0,69801920
-14,27499963;0,71690450
-14,24999963;0,69801920
-14,22499963;0,69801920
-14,19999963;0,71690450
-14,17499963;0,69801920
-14,14999963;0,69801920
-14,12499963;0,67919530
-14,09999963;0,67919530
-14,07499963;0,69801920
-14,04999963;0,69801920
-14,02499963;0,69801920
-13,99999964;0,71690450
-13,97499964;0,69801920
-13,94999964;0,67919530
-13,92499964;0,99987700
-13,89999964;0,67919530
-13,87499964;0,58483020
-13,84999964;0,69801920
-13,82499964;0,67919530
-13,79999964;0,67919530
-13,77499964;0,67919530
-13,74999964;0,67919530
-13,72499964;0,71690450
-13,69999964;0,67919530
-13,67499964;0,71690450
-13,64999964;0,69801920
-13,62499964;0,69801920
-13,59999965;0,69801920
-13,57499965;0,67919530
-13,54999965;0,69801920
-13,52499965;0,69801920
-13,49999965;0,69801920
-13,47499965;0,67919530
-13,44999965;0,67919530
-13,42499965;0,69801920
-13,39999965;0,67919530
-13,37499965;0,69801920
-13,34999965;0,64142470
-13,32499965;0,69801920
-13,29999965;0,69801920
-13,27499965;0,69801920
-13,24999965;0,69801920
-13,22499965;0,69801920
-13,19999966;0,69801920
-13,17499966;0,69801920
-13,14999966;0,69801920
-13,12499966;0,69801920
-13,09999966;0,69801920
-13,07499966;0,69801920
-13,04999966;0,67919530
-13,02499966;0,69801920
-12,99999966;0,67919530
-12,97499966;0,69801920
-12,94999966;0,69801920
-12,92499966;0,67919530
-12,89999966;0,69801920
-12,87499966;0,69801920
-12,84999966;0,67919530
-12,82499967;0,69801920
-12,79999967;0,69801920
-12,77499967;0,71690450
-12,74999967;0,69801920
-12,72499967;0,69801920
-12,69999967;0,69801920
-12,67499967;0,69801920
-12,64999967;0,69801920
-12,62499967;0,69801920
-12,59999967;0,69801920
-12,57499967;0,69801920
-12,54999967;0,69801920
-12,52499967;0,66031000
-12,49999967;0,67919530
-12,47499967;0,69801920
-12,44999967;0,69801920
-12,42499968;0,69801920
-12,39999968;0,69801920
-12,37499968;0,69801920
-12,34999968;0,69801920
-12,32499968;0,69801920
-12,29999968;0,69801920
-12,27499968;0,62253930
-12,24999968;0,69801920
-12,22499968;0,67919530
-12,19999968;0,69801920
-12,17499968;0,69801920
-12,14999968;0,69801920
-12,12499968;0,71690450
-12,09999968;0,71690450
-12,07499968;0,67919530
-12,04999968;0,69801920
-12,02499969;0,69801920
-11,99999969;0,69801920
-11,97499969;0,69801920
-11,94999969;0,67919530
-11,92499969;0,69801920
-11,89999969;0,69801920
-11,87499969;0,69801920
-11,84999969;0,67919530
-11,82499969;0,67919530
-11,79999969;0,69801920
-11,77499969;0,69801920
-11,74999969;0,69801920
-11,72499969;0,69801920
-11,69999969;0,69801920
-11,67499969;0,67919530
-11,64999969;0,69801920
-11,62499970;0,69801920
-11,59999970;0,69801920
-11,57499970;0,69801920
-11,54999970;0,69801920
-11,52499970;0,69801920
-11,49999970;0,67919530
-11,47499970;0,69801920
-11,44999970;0,67919530
-11,42499970;0,73578980
-11,39999970;0,69801920
-11,37499970;0,69801920
-11,34999970;0,67919530
-11,32499970;0,69801920
-11,29999970;0,69801920
-11,27499970;0,69801920
-11,24999970;0,67919530
-11,22499971;0,69801920
-11,19999971;0,71690450
-11,17499971;0,67919530
-11,14999971;0,69801920
-11,12499971;0,69801920
-11,09999971;0,69801920
-11,07499971;0,69801920
-11,04999971;0,71690450
-11,02499971;0,67919530
-10,99999971;0,69801920
-10,97499971;0,69801920
-10,94999971;0,69801920
-10,92499971;0,69801920
-10,89999971;0,69801920
-10,87499971;0,69801920
-10,84999971;0,67919530
-10,82499972;0,66031000
-10,79999972;0,69801920
-10,77499972;0,67919530
-10,74999972;0,69801920
-10,72499972;0,67919530
-10,69999972;0,71690450
-10,67499972;0,69801920
-10,64999972;0,69801920
-10,62499972;0,71690450
-10,59999972;0,67919530
-10,57499972;0,69801920
-10,54999972;0,67919530
-10,52499972;0,69801920
-10,49999972;0,69801920
-10,47499972;0,71690450
-10,44999973;0,69801920
-10,42499973;0,69801920
-10,39999973;0,69801920
-10,37499973;0,71690450
-10,34999973;0,71690450
-10,32499973;0,69801920
-10,29999973;0,69801920
-10,27499973;0,67919530
-10,24999973;0,69801920
-10,22499973;0,69801920
-10,19999973;0,69801920
-10,17499973;0,69801920
-10,14999973;0,69801920
-10,12499973;0,69801920
-10,09999973;0,69801920
-10,07499973;0,69801920
-10,04999974;0,69801920
-10,02499974;0,69801920
-9,99999974;0,69801920
-9,97499974;0,67919530
-9,94999974;0,69801920
-9,92499974;0,69801920
-9,89999974;0,69801920
-9,87499974;0,69801920
-9,84999974;0,69801920
-9,82499974;0,67919530
-9,79999974;0,69801920
-9,77499974;0,67919530
-9,74999974;0,69801920
-9,72499974;0,69801920
-9,69999974;0,69801920
-9,67499974;0,69801920
-9,64999975;0,69801920
-9,62499975;0,77349900
-9,59999975;0,69801920
-9,57499975;0,69801920
-9,54999975;0,69801920
-9,52499975;0,67919530
-9,49999975;0,67919530
-9,47499975;0,69801920
-9,44999975;0,69801920
-9,42499975;0,69801920
-9,39999975;0,66031000
-9,37499975;0,69801920
-9,34999975;0,69801920
-9,32499975;0,69801920
-9,29999975;0,67919530
-9,27499975;0,69801920
-9,24999976;0,67919530
-9,22499976;0,71690450
-9,19999976;0,69801920
-9,17499976;0,67919530
-9,14999976;0,69801920
-9,12499976;0,69801920
-9,09999976;0,69801920
-9,07499976;0,67919530
-9,04999976;0,69801920
-9,02499976;0,69801920
-8,99999976;0,69801920
-8,97499976;0,67919530
-8,94999976;0,69801920
-8,92499976;0,69801920
-8,89999976;0,67919530
-8,87499976;0,69801920
-8,84999977;0,69801920
-8,82499977;0,64142470
-8,79999977;0,71690450
-8,77499977;0,64142470
-8,74999977;0,66031000
-8,72499977;0,73578980
-8,69999977;0,67919530
-8,67499977;0,71690450
-8,64999977;0,67919530
-8,62499977;0,69801920
-8,59999977;0,69801920
-8,57499977;0,69801920
-8,54999977;0,71690450
-8,52499977;0,69801920
-8,49999977;0,69801920
-8,47499977;0,67919530
-8,44999978;0,67919530
-8,42499978;0,69801920
-8,39999978;0,67919530
-8,37499978;0,73578980
-8,34999978;0,69801920
-8,32499978;0,66031000
-8,29999978;0,69801920
-8,27499978;0,67919530
-8,24999978;0,69801920
-8,22499978;0,67919530
-8,19999978;0,69801920
-8,17499978;0,69801920
-8,14999978;0,67919530
-8,12499978;0,67919530
-8,09999978;0,69801920
-8,07499979;0,67919530
-8,04999979;0,71690450
-8,02499979;0,67919530
-7,99999979;0,69801920
-7,97499979;0,69801920
-7,94999979;0,64142470
-7,92499979;0,69801920
-7,89999979;0,69801920
-7,87499979;0,69801920
-7,84999979;0,69801920
-7,82499979;0,69801920
